C6
3.766179023229128e-11
1.9099861179469616e-10
8.973676546034962e-10
1.873502920761515e-10
7.548575722102025e-10
2.927329426907019e-10
2.0551940739762927e-10
3.6204234475961876e-10
4.708633735073674e-10
3.784326944887565e-10
3.0185391338639207e-10
3.410376767235694e-10
1.028842692854699e-09
1.4143692764370885e-09
4.0004941723573505e-10
1.946408215817653e-11
0.0
0.0
5.898430461710525e-12
0.0
4.361239865493332e-12
4.237882008058179e-12
2.066255621183866e-11
2.1466118667935013e-12
5.552840800306471e-11
7.380436909043601e-11
4.905885741023474e-11
6.176974427594396e-10
5.90882259287138e-10
7.344634412903068e-10
4.928298657510869e-10
4.800454610536538e-10
2.71064411563089e-09
2.63811161998515e-09
4.191177542020201e-09
1.1338365220706277e-08
8.590179686885252e-09
1.6496375899074716e-08
2.0865038820442728e-08
2.556014061468201e-08
3.5068761241035005e-08
5.669836294960394e-08
6.404030710875911e-08
6.389177899631705e-08
7.73127122176496e-08
6.887712807084653e-08
8.975196483343478e-08
1.0344594790088864e-07
1.1143562399846261e-07
9.650190765932708e-08
1.1056377319779135e-07
1.0444359621701045e-07
8.883913011721345e-08
9.953643988453004e-08
9.98422947237073e-08
9.340663482379679e-08
1.03396805403879e-07
1.0023451625018065e-07
9.236605603283935e-08
9.883387074871222e-08
1.0372709013708009e-07
1.0099240040681099e-07
1.0644635900049887e-07
1.0145114827500569e-07
9.142126021534215e-08
1.0858965533876628e-07
1.1120924492495546e-07
1.161098735176262e-07
1.2199763700776566e-07
1.4046183042972594e-07
2.197290565438159e-06
2.3946668560977283e-06
2.4586076325254495e-06
2.5589960575647215e-06
2.771323230666719e-06
2.9744530738798614e-06
3.0761750770750408e-06
3.1773822546943545e-06
3.451421159271161e-06
3.5387317052980982e-06
3.7951023312069886e-06
4.352116470013295e-06
4.485478545662143e-06
4.460909342684741e-06
4.759988428026565e-06
5.074696116701063e-06
5.334464449969106e-06
5.641195753750794e-06
5.930408743572593e-06
6.5638201831709946e-06
6.729106821382702e-06
7.860210770965601e-06
8.33077005126007e-06
9.025108882125681e-06
9.916435217519107e-06
1.0948377129797634e-05
1.2638612758292669e-05
1.3156017635203808e-05
1.5429606938563865e-05
1.5489908574223426e-05
1.720824391925728e-05
1.8475419452923307e-05
2.039863891506232e-05
2.2385301878951676e-05
2.6101116846332736e-05
2.6147262517211022e-05
3.0127970772793577e-05
3.106204999666218e-05
3.638621002204031e-05
3.855636804513903e-05
