C3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.6052885962608424e-10
0.0
0.0
0.0
2.1091435580729683e-10
0.0
0.0
7.408031921549963e-11
6.174032008926355e-12
6.443626952307992e-10
1.167905787751517e-11
2.5980136653281303e-10
1.3807530864470641e-10
4.924491835595284e-10
3.4070365922328055e-10
6.723170628323329e-10
5.438752908284694e-10
3.178447863288097e-10
5.085815665230332e-10
2.2267631930983632e-10
5.924465695134615e-10
9.852810957532197e-10
1.3618189455204274e-09
1.1718969016452317e-09
2.904519681352878e-10
4.4522405314535597e-10
9.000937958043396e-10
9.422628823146987e-10
1.510604777729648e-09
1.0604504099495117e-09
1.287680002422688e-09
4.740711948427497e-10
1.0285717297676674e-10
1.2551414775741186e-09
2.1822442558592564e-10
6.478257355011837e-10
9.33127634903561e-10
8.385569531979221e-10
6.817888128637999e-10
3.0841321441093183e-10
1.4887599587527164e-09
1.6212709592139283e-09
8.30887318706729e-10
3.4784797370815296e-09
2.0421218504302656e-09
1.8380177858450959e-09
1.4504718779742119e-09
2.387644200380152e-09
2.8228949573921135e-09
2.7331115525444e-09
2.4105721180254126e-09
3.7169308728909407e-09
2.8431690791029055e-09
2.9699235269052086e-09
4.482828427325264e-09
2.6529027565585383e-09
3.2705869099674484e-09
3.2039781314873717e-09
6.556650334183756e-09
4.5559457565937615e-09
7.104928074718093e-09
7.780579195184687e-09
1.0083368037747712e-08
7.230623563165965e-09
8.237239708847479e-09
1.0534751784562548e-08
1.3057777848035992e-08
1.4481648710908225e-08
1.8444390901542507e-08
1.925893575406429e-08
2.3372354680186266e-08
2.4832243293485678e-08
2.506048698173661e-08
3.0014859698375164e-08
4.40768616345227e-08
5.539775874112158e-08
5.727010950879979e-08
5.995360018734036e-08
7.330980898630797e-08
8.884078795165654e-08
