C6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.724296569881381e-09
1.1542331911458182e-08
8.494792859056255e-08
1.6412984671007134e-07
5.771759959194947e-07
1.2853592660631862e-06
3.3609834431618407e-06
7.437744892437278e-06
1.5117356103758097e-05
2.6519487429559112e-05
4.480688457541921e-05
3.132942456825413e-05
2.191185583383314e-05
1.3766541117681049e-05
8.468154552386003e-06
4.95933529072252e-06
9.674217800940525e-07
3.49469265867014e-07
9.068922944805429e-08
1.705833868714774e-08
1.0893135220135183e-08
8.581638006875471e-09
4.055401566769094e-09
1.4902517015918752e-09
1.8747804733637803e-09
9.534734516688924e-10
5.576882280919955e-10
2.8063030927437305e-10
1.4533221376396913e-10
1.387148581288177e-10
7.557269337131324e-11
1.9443646697724756e-10
1.1259856780994164e-10
1.7867420958805002e-10
3.60123604002406e-11
9.872277607072352e-11
1.4254074992074792e-10
1.0606739811002368e-10
4.996322739487378e-11
1.0347374509388865e-10
3.731463785210617e-10
2.2070748841757295e-10
1.685386113442433e-10
5.0779135844746726e-11
2.679597624677699e-10
1.4578235208238613e-10
2.781403541798113e-10
6.388488409325635e-11
1.159984425103069e-10
7.840174528632036e-11
4.448248824268497e-09
5.0855347531326155e-09
5.554666606279439e-09
7.1748598541830455e-09
7.688694571900612e-09
9.05295425236691e-09
8.695864997277349e-09
1.1700288015433173e-08
1.1553682263568873e-08
1.2733956887483521e-08
1.3719441034922466e-08
1.3951882954003089e-08
1.6942198827139016e-08
1.7698860320825323e-08
2.1626731296570302e-08
2.3447840795821495e-08
2.5037978809620632e-08
2.7374771843607422e-08
3.198872303600022e-08
3.593588443612281e-08
3.832485089835694e-08
4.530209811848364e-08
4.735565123058586e-08
5.076517474520984e-08
5.967492150564867e-08
6.842860436088695e-08
8.150724928721763e-08
9.50739882651084e-08
9.816834291272954e-08
1.0334427515410291e-07
3.249528197635428e-09
3.32092687835482e-09
3.8368472912995315e-09
4.169323630166062e-09
5.563069678746419e-09
4.963705593355935e-09
8.081261629797713e-09
8.512923530492717e-09
9.08799840724894e-09
7.81823444598804e-09
8.615660654210483e-09
1.2708004290482093e-08
1.382028580934437e-08
1.4869859771762089e-08
1.4662747921079789e-08
1.6907177105770378e-08
2.2572803552906348e-08
2.415304260367006e-08
2.4590310099558062e-08
2.7108738199299025e-08
