C2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.4694524539887125e-11
3.1657340833110385e-09
1.722031085653829e-08
6.357013595050376e-08
1.422552958635553e-07
3.313115481745546e-07
5.358650285470209e-07
8.528082405327224e-07
1.6748433523457323e-06
2.9749869863001236e-06
4.727984699187179e-06
2.9830349098487943e-06
1.8264381286642248e-06
6.346240695112929e-07
3.067951571722206e-07
1.2899581335446273e-07
5.420847315448152e-08
1.0427902456476353e-08
6.389775164869297e-10
4.4021255677310763e-11
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.7859872451336838e-13
0.0
0.0
0.0
0.0
0.0
